"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2015",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,9,MN,"Combined Heat and Power, Industrial Power",Other,5306.01
2015,9,MN,"Combined Heat and Power, Industrial Power",Petroleum,59.17
2015,9,MN,"Combined Heat and Power, Industrial Power",Other Biomass,747.96
2015,9,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,52147.07
2015,9,MN,"Combined Heat and Power, Commercial Power",Total,19347.07
2015,9,MN,"Combined Heat and Power, Commercial Power",Coal,63.97
2015,9,MN,"Combined Heat and Power, Commercial Power",Natural Gas,13259.11
2015,9,MN,"Combined Heat and Power, Commercial Power",Other,2976.58
2015,9,MN,"Combined Heat and Power, Commercial Power",Petroleum,369.91
2015,9,MN,"Combined Heat and Power, Commercial Power",Other Biomass,730.67
2015,9,MN,"Combined Heat and Power, Commercial Power",Wind,1946.84
2015,9,MN,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2015,9,MN,"Combined Heat and Power, Electric Power",Total,62437.62
2015,9,MN,"Combined Heat and Power, Electric Power",Natural Gas,40258.29
2015,9,MN,"Combined Heat and Power, Electric Power",Petroleum,0
2015,9,MN,"Combined Heat and Power, Electric Power",Other Biomass,4051.14
2015,9,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,18128.19
2015,9,MN,"Electric Generators, Independent Power Producers",Total,749991.09
2015,9,MN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11129.84
2015,9,MN,"Electric Generators, Independent Power Producers",Natural Gas,140378
2015,9,MN,"Electric Generators, Independent Power Producers",Other,11491.03
2015,9,MN,"Electric Generators, Independent Power Producers",Petroleum,1129.9
2015,9,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,293.21
2015,9,MN,"Electric Generators, Independent Power Producers",Other Biomass,27892.37
2015,9,MN,"Electric Generators, Independent Power Producers",Wind,538644.31
2015,9,MN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19032.44
2015,9,MN,"Electric Generators, Electric Utilities",Total,3891919.14
2015,9,MN,"Electric Generators, Electric Utilities",Coal,1793624.98
2015,9,MN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,20314.02
2015,9,MN,"Electric Generators, Electric Utilities",Natural Gas,662466.87
2015,9,MN,"Electric Generators, Electric Utilities",Nuclear,1233247
2015,9,MN,"Electric Generators, Electric Utilities",Other,15477.66
2015,9,MN,"Electric Generators, Electric Utilities",Petroleum,2972.02
2015,9,MN,"Electric Generators, Electric Utilities",Other Biomass,19072.31
2015,9,MN,"Electric Generators, Electric Utilities",Wind,130906.17
2015,9,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,13838.12
2015,9,MO,Total Electric Power Industry,Total,7154829.9
2015,9,MO,Total Electric Power Industry,Coal,5689396.29
2015,9,MO,Total Electric Power Industry,Pumped Storage,518
2015,9,MO,Total Electric Power Industry,Hydroelectric Conventional,61271.08
2015,9,MO,Total Electric Power Industry,Natural Gas,415391.47
2015,9,MO,Total Electric Power Industry,Nuclear,870449
2015,9,MO,Total Electric Power Industry,Other,5528.21
2015,9,MO,Total Electric Power Industry,Petroleum,15768.02
2015,9,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,2387.9
2015,9,MO,Total Electric Power Industry,Other Biomass,5685.44
2015,9,MO,Total Electric Power Industry,Wind,85533.08
2015,9,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,2901.41
2015,9,MO,"Combined Heat and Power, Industrial Power",Total,1830.38
2015,9,MO,"Combined Heat and Power, Industrial Power",Coal,1557.75
2015,9,MO,"Combined Heat and Power, Industrial Power",Natural Gas,255.48
2015,9,MO,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,9,MO,"Combined Heat and Power, Industrial Power",Other Biomass,17.15
2015,9,MO,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,9,MO,"Combined Heat and Power, Commercial Power",Total,14319.84
2015,9,MO,"Combined Heat and Power, Commercial Power",Coal,328.22
2015,9,MO,"Combined Heat and Power, Commercial Power",Natural Gas,10870.37
2015,9,MO,"Combined Heat and Power, Commercial Power",Petroleum,12.2
2015,9,MO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,207.64
2015,9,MO,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,2901.41
2015,9,MO,"Combined Heat and Power, Electric Power",Total,4031.12
2015,9,MO,"Combined Heat and Power, Electric Power",Coal,2329.27
2015,9,MO,"Combined Heat and Power, Electric Power",Natural Gas,1701.86
2015,9,MO,"Combined Heat and Power, Electric Power",Petroleum,0
2015,9,MO,"Electric Generators, Independent Power Producers",Total,212634.03
2015,9,MO,"Electric Generators, Independent Power Producers",Coal,0
2015,9,MO,"Electric Generators, Independent Power Producers",Natural Gas,123180
2015,9,MO,"Electric Generators, Independent Power Producers",Petroleum,0
2015,9,MO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2180.26
2015,9,MO,"Electric Generators, Independent Power Producers",Other Biomass,1740.7
2015,9,MO,"Electric Generators, Independent Power Producers",Wind,85533.08
2015,9,MO,"Electric Generators, Electric Utilities",Total,6922014.52
2015,9,MO,"Electric Generators, Electric Utilities",Coal,5685181.06
2015,9,MO,"Electric Generators, Electric Utilities",Pumped Storage,518
2015,9,MO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,61271.08
2015,9,MO,"Electric Generators, Electric Utilities",Natural Gas,279383.75
2015,9,MO,"Electric Generators, Electric Utilities",Nuclear,870449
2015,9,MO,"Electric Generators, Electric Utilities",Other,5528.21
2015,9,MO,"Electric Generators, Electric Utilities",Petroleum,15755.83
2015,9,MO,"Electric Generators, Electric Utilities",Other Biomass,3927.58
2015,9,MO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,9,MS,Total Electric Power Industry,Total,5227753.44
2015,9,MS,Total Electric Power Industry,Coal,512766.17
2015,9,MS,Total Electric Power Industry,Natural Gas,3616882
2015,9,MS,Total Electric Power Industry,Nuclear,967470
2015,9,MS,Total Electric Power Industry,Other,425.78
2015,9,MS,Total Electric Power Industry,Petroleum,693.55
2015,9,MS,Total Electric Power Industry,Other Biomass,1223.23
2015,9,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,128292.71
2015,9,MS,"Combined Heat and Power, Industrial Power",Total,161017.69
2015,9,MS,"Combined Heat and Power, Industrial Power",Coal,0
2015,9,MS,"Combined Heat and Power, Industrial Power",Natural Gas,32058.42
2015,9,MS,"Combined Heat and Power, Industrial Power",Other,425.78
2015,9,MS,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,9,MS,"Combined Heat and Power, Industrial Power",Other Biomass,240.78
2015,9,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,128292.71
2015,9,MS,"Combined Heat and Power, Commercial Power",Total,1826.42
2015,9,MS,"Combined Heat and Power, Commercial Power",Natural Gas,1826.42
2015,9,MS,"Electric Generators, Independent Power Producers",Total,653291.45
2015,9,MS,"Electric Generators, Independent Power Producers",Coal,297302.56
2015,9,MS,"Electric Generators, Independent Power Producers",Natural Gas,355006.44
2015,9,MS,"Electric Generators, Independent Power Producers",Other Biomass,982.45
2015,9,MS,"Electric Generators, Electric Utilities",Total,4411617.88
2015,9,MS,"Electric Generators, Electric Utilities",Coal,215463.61
2015,9,MS,"Electric Generators, Electric Utilities",Natural Gas,3227990.72
2015,9,MS,"Electric Generators, Electric Utilities",Nuclear,967470
2015,9,MS,"Electric Generators, Electric Utilities",Petroleum,693.55
2015,9,MS,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,9,MT,Total Electric Power Industry,Total,2301368.35
2015,9,MT,Total Electric Power Industry,Coal,1486908.37
2015,9,MT,Total Electric Power Industry,Hydroelectric Conventional,527033.15
2015,9,MT,Total Electric Power Industry,Natural Gas,75206.27
2015,9,MT,Total Electric Power Industry,Other Gases,1162.4
2015,9,MT,Total Electric Power Industry,Other,27686
2015,9,MT,Total Electric Power Industry,Petroleum,41828.73
2015,9,MT,Total Electric Power Industry,Wind,140438.82
2015,9,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,1104.6
2015,9,MT,"Combined Heat and Power, Industrial Power",Total,1499.28
2015,9,MT,"Combined Heat and Power, Industrial Power",Coal,394.67
2015,9,MT,"Combined Heat and Power, Industrial Power",Natural Gas,0
2015,9,MT,"Combined Heat and Power, Industrial Power",Other Gases,0
2015,9,MT,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,9,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1104.6
2015,9,MT,"Combined Heat and Power, Electric Power",Total,41779
2015,9,MT,"Combined Heat and Power, Electric Power",Other Gases,1162.4
2015,9,MT,"Combined Heat and Power, Electric Power",Petroleum,40616.61
2015,9,MT,"Electric Generators, Independent Power Producers",Total,1630822.36
2015,9,MT,"Electric Generators, Independent Power Producers",Coal,1462184.36
2015,9,MT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,8689.26
2015,9,MT,"Electric Generators, Independent Power Producers",Natural Gas,6877.45
2015,9,MT,"Electric Generators, Independent Power Producers",Other,27686
2015,9,MT,"Electric Generators, Independent Power Producers",Petroleum,620.47
2015,9,MT,"Electric Generators, Independent Power Producers",Wind,124764.82
2015,9,MT,"Electric Generators, Electric Utilities",Total,627267.71
2015,9,MT,"Electric Generators, Electric Utilities",Coal,24329.34
2015,9,MT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,518343.89
2015,9,MT,"Electric Generators, Electric Utilities",Natural Gas,68328.83
2015,9,MT,"Electric Generators, Electric Utilities",Petroleum,591.66
2015,9,MT,"Electric Generators, Electric Utilities",Wind,15674
2015,9,NC,Total Electric Power Industry,Total,10162693.41
2015,9,NC,Total Electric Power Industry,Coal,3123319.82
2015,9,NC,Total Electric Power Industry,Pumped Storage,69
2015,9,NC,Total Electric Power Industry,Hydroelectric Conventional,273434.66
2015,9,NC,Total Electric Power Industry,Natural Gas,3209072.1
2015,9,NC,Total Electric Power Industry,Nuclear,3146153
2015,9,NC,Total Electric Power Industry,Other,29138.17
2015,9,NC,Total Electric Power Industry,Petroleum,13831.49
2015,9,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,168010.97
2015,9,NC,Total Electric Power Industry,Other Biomass,39843.16
2015,9,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,159821.05
2015,9,NC,"Combined Heat and Power, Industrial Power",Total,136739.31
2015,9,NC,"Combined Heat and Power, Industrial Power",Coal,27484.98
2015,9,NC,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,356.33
2015,9,NC,"Combined Heat and Power, Industrial Power",Natural Gas,11908.62
2015,9,NC,"Combined Heat and Power, Industrial Power",Other,0
2015,9,NC,"Combined Heat and Power, Industrial Power",Petroleum,593.71
2015,9,NC,"Combined Heat and Power, Industrial Power",Other Biomass,178.83
2015,9,NC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,96216.84
2015,9,NC,"Combined Heat and Power, Commercial Power",Total,18056.65
2015,9,NC,"Combined Heat and Power, Commercial Power",Coal,2385.64
2015,9,NC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,638.8
2015,9,NC,"Combined Heat and Power, Commercial Power",Natural Gas,705.36
2015,9,NC,"Combined Heat and Power, Commercial Power",Petroleum,10.62
2015,9,NC,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,7605.05
2015,9,NC,"Combined Heat and Power, Commercial Power",Other Biomass,6711.18
2015,9,NC,"Combined Heat and Power, Electric Power",Total,133626.91
2015,9,NC,"Combined Heat and Power, Electric Power",Coal,88896.36
2015,9,NC,"Combined Heat and Power, Electric Power",Other,21229.81
2015,9,NC,"Combined Heat and Power, Electric Power",Petroleum,179.18
2015,9,NC,"Combined Heat and Power, Electric Power",Other Biomass,1986.01
2015,9,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,21335.56
2015,9,NC,"Electric Generators, Independent Power Producers",Total,527034.28
2015,9,NC,"Electric Generators, Independent Power Producers",Coal,3510.85
2015,9,NC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3858.09
2015,9,NC,"Electric Generators, Independent Power Producers",Natural Gas,278565
2015,9,NC,"Electric Generators, Independent Power Producers",Other,7908.36
2015,9,NC,"Electric Generators, Independent Power Producers",Petroleum,262.12
2015,9,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,159694.07
2015,9,NC,"Electric Generators, Independent Power Producers",Other Biomass,30967.15
2015,9,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,42268.65
2015,9,NC,"Electric Generators, Electric Utilities",Total,9347236.26
2015,9,NC,"Electric Generators, Electric Utilities",Coal,3001042
2015,9,NC,"Electric Generators, Electric Utilities",Pumped Storage,69
2015,9,NC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,268581.44
2015,9,NC,"Electric Generators, Electric Utilities",Natural Gas,2917893.12
2015,9,NC,"Electric Generators, Electric Utilities",Nuclear,3146153
2015,9,NC,"Electric Generators, Electric Utilities",Petroleum,12785.85
2015,9,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,711.85
2015,9,ND,Total Electric Power Industry,Total,2955906.1
2015,9,ND,Total Electric Power Industry,Coal,2249224.14
2015,9,ND,Total Electric Power Industry,Hydroelectric Conventional,152752
2015,9,ND,Total Electric Power Industry,Natural Gas,42904.1
2015,9,ND,Total Electric Power Industry,Other Gases,3587.71
2015,9,ND,Total Electric Power Industry,Other,2415.82
2015,9,ND,Total Electric Power Industry,Petroleum,2553.9
2015,9,ND,Total Electric Power Industry,Other Biomass,0
2015,9,ND,Total Electric Power Industry,Wind,502468.42
2015,9,ND,"Combined Heat and Power, Industrial Power",Total,12732.48
2015,9,ND,"Combined Heat and Power, Industrial Power",Coal,6479.63
2015,9,ND,"Combined Heat and Power, Industrial Power",Natural Gas,2649.29
2015,9,ND,"Combined Heat and Power, Industrial Power",Other Gases,3587.71
2015,9,ND,"Combined Heat and Power, Industrial Power",Petroleum,15.84
2015,9,ND,"Combined Heat and Power, Industrial Power",Other Biomass,0
2015,9,ND,"Combined Heat and Power, Commercial Power",Total,8.58
2015,9,ND,"Combined Heat and Power, Commercial Power",Petroleum,8.58
2015,9,ND,"Electric Generators, Independent Power Producers",Total,304328.99
2015,9,ND,"Electric Generators, Independent Power Producers",Wind,304328.99
2015,9,ND,"Electric Generators, Electric Utilities",Total,2638836.06
2015,9,ND,"Electric Generators, Electric Utilities",Coal,2242744.51
2015,9,ND,"Electric Generators, Electric Utilities",Hydroelectric Conventional,152752
2015,9,ND,"Electric Generators, Electric Utilities",Natural Gas,40254.81
2015,9,ND,"Electric Generators, Electric Utilities",Other,2415.82
2015,9,ND,"Electric Generators, Electric Utilities",Petroleum,2529.48
2015,9,ND,"Electric Generators, Electric Utilities",Wind,198139.43
2015,9,NE,Total Electric Power Industry,Total,3415977.93
2015,9,NE,Total Electric Power Industry,Coal,2099231.78
2015,9,NE,Total Electric Power Industry,Hydroelectric Conventional,68753.83
2015,9,NE,Total Electric Power Industry,Natural Gas,51097.54
2015,9,NE,Total Electric Power Industry,Nuclear,919497
2015,9,NE,Total Electric Power Industry,Other,0
2015,9,NE,Total Electric Power Industry,Petroleum,1653.33
2015,9,NE,Total Electric Power Industry,Other Biomass,4749.96
2015,9,NE,Total Electric Power Industry,Wind,270994.49
2015,9,NE,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,9,NE,"Combined Heat and Power, Industrial Power",Total,29197.35
2015,9,NE,"Combined Heat and Power, Industrial Power",Coal,29197.35
2015,9,NE,"Combined Heat and Power, Industrial Power",Natural Gas,0
2015,9,NE,"Combined Heat and Power, Industrial Power",Other,0
2015,9,NE,"Combined Heat and Power, Industrial Power",Other Biomass,0
2015,9,NE,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,9,NE,"Combined Heat and Power, Commercial Power",Total,1122.19
2015,9,NE,"Combined Heat and Power, Commercial Power",Natural Gas,22.51
