YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2008,4,MO,"Combined Heat and Power, Commercial Power",Coal,6284
2008,4,MO,"Combined Heat and Power, Commercial Power",Petroleum,86
2008,4,MO,"Combined Heat and Power, Commercial Power",Natural Gas,198
2008,4,MO,"Combined Heat and Power, Commercial Power",Other,186
2008,4,MO,"Combined Heat and Power, Commercial Power",Total,6755
2008,4,MO,"Combined Heat and Power, Industrial Power",Coal,11836
2008,4,MO,"Combined Heat and Power, Industrial Power",Petroleum,8
2008,4,MO,"Combined Heat and Power, Industrial Power",Natural Gas,4
2008,4,MO,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,119
2008,4,MO,"Combined Heat and Power, Industrial Power",Other Biomass,794
2008,4,MO,"Combined Heat and Power, Industrial Power",Total,12761
2008,4,MS,Total Electric Power Industry,Coal,1359538
2008,4,MS,Total Electric Power Industry,Petroleum,380
2008,4,MS,Total Electric Power Industry,Natural Gas,1122671
2008,4,MS,Total Electric Power Industry,Other Gases,3472
2008,4,MS,Total Electric Power Industry,Nuclear,904539
2008,4,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,101317
2008,4,MS,Total Electric Power Industry,Other Biomass,168
2008,4,MS,Total Electric Power Industry,Other,482
2008,4,MS,Total Electric Power Industry,Total,3492568
2008,4,MS,"Electric Generators, Electric Utilities",Coal,1230024
2008,4,MS,"Electric Generators, Electric Utilities",Petroleum,33
2008,4,MS,"Electric Generators, Electric Utilities",Natural Gas,514348
2008,4,MS,"Electric Generators, Electric Utilities",Nuclear,904539
2008,4,MS,"Electric Generators, Electric Utilities",Total,2648944
2008,4,MS,"Electric Generators, Independent Power Producers",Coal,129262
2008,4,MS,"Electric Generators, Independent Power Producers",Natural Gas,583686
2008,4,MS,"Electric Generators, Independent Power Producers",Other,199
2008,4,MS,"Electric Generators, Independent Power Producers",Total,713147
2008,4,MS,"Combined Heat and Power, Commercial Power",Natural Gas,649
2008,4,MS,"Combined Heat and Power, Commercial Power",Total,649
2008,4,MS,"Combined Heat and Power, Industrial Power",Coal,252
2008,4,MS,"Combined Heat and Power, Industrial Power",Petroleum,347
2008,4,MS,"Combined Heat and Power, Industrial Power",Natural Gas,23989
2008,4,MS,"Combined Heat and Power, Industrial Power",Other Gases,3472
2008,4,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,101317
2008,4,MS,"Combined Heat and Power, Industrial Power",Other Biomass,168
2008,4,MS,"Combined Heat and Power, Industrial Power",Other,283
2008,4,MS,"Combined Heat and Power, Industrial Power",Total,129828
2008,4,MT,Total Electric Power Industry,Coal,1556191
2008,4,MT,Total Electric Power Industry,Petroleum,43344
2008,4,MT,Total Electric Power Industry,Natural Gas,5630
2008,4,MT,Total Electric Power Industry,Other Gases,439
2008,4,MT,Total Electric Power Industry,Hydroelectric Conventional,615772
2008,4,MT,Total Electric Power Industry,Wind,45791
2008,4,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,9355
2008,4,MT,Total Electric Power Industry,Other,10423
2008,4,MT,Total Electric Power Industry,Total,2286945
2008,4,MT,"Electric Generators, Electric Utilities",Coal,28971
2008,4,MT,"Electric Generators, Electric Utilities",Petroleum,98
2008,4,MT,"Electric Generators, Electric Utilities",Natural Gas,265
2008,4,MT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,408902
2008,4,MT,"Electric Generators, Electric Utilities",Total,438235
2008,4,MT,"Electric Generators, Independent Power Producers",Coal,1527220
2008,4,MT,"Electric Generators, Independent Power Producers",Petroleum,1367
2008,4,MT,"Electric Generators, Independent Power Producers",Natural Gas,4281
2008,4,MT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,206870
2008,4,MT,"Electric Generators, Independent Power Producers",Wind,45791
2008,4,MT,"Electric Generators, Independent Power Producers",Other,10423
2008,4,MT,"Electric Generators, Independent Power Producers",Total,1795951
2008,4,MT,"Combined Heat and Power, Electric Power",Petroleum,41854
2008,4,MT,"Combined Heat and Power, Electric Power",Other Gases,22
2008,4,MT,"Combined Heat and Power, Electric Power",Total,41876
2008,4,MT,"Combined Heat and Power, Industrial Power",Petroleum,26
2008,4,MT,"Combined Heat and Power, Industrial Power",Natural Gas,1085
2008,4,MT,"Combined Heat and Power, Industrial Power",Other Gases,417
2008,4,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,9355
2008,4,MT,"Combined Heat and Power, Industrial Power",Total,10882
2008,4,NC,Total Electric Power Industry,Coal,5810933
2008,4,NC,Total Electric Power Industry,Petroleum,18529
2008,4,NC,Total Electric Power Industry,Natural Gas,12836
2008,4,NC,Total Electric Power Industry,Other Gases,0
2008,4,NC,Total Electric Power Industry,Nuclear,2497077
2008,4,NC,Total Electric Power Industry,Hydroelectric Conventional,303565
2008,4,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,0
2008,4,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,151741
2008,4,NC,Total Electric Power Industry,Other Biomass,5039
2008,4,NC,Total Electric Power Industry,Pumped Storage,-9677
2008,4,NC,Total Electric Power Industry,Other,23662
2008,4,NC,Total Electric Power Industry,Total,8813706
2008,4,NC,"Electric Generators, Electric Utilities",Coal,5562541
2008,4,NC,"Electric Generators, Electric Utilities",Petroleum,10736
2008,4,NC,"Electric Generators, Electric Utilities",Natural Gas,11606
2008,4,NC,"Electric Generators, Electric Utilities",Nuclear,2497077
2008,4,NC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,300527
2008,4,NC,"Electric Generators, Electric Utilities",Pumped Storage,-9677
2008,4,NC,"Electric Generators, Electric Utilities",Total,8372811
2008,4,NC,"Electric Generators, Independent Power Producers",Petroleum,156
2008,4,NC,"Electric Generators, Independent Power Producers",Natural Gas,820
2008,4,NC,"Electric Generators, Independent Power Producers",Other Gases,0
2008,4,NC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1608
2008,4,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0
2008,4,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,34038
2008,4,NC,"Electric Generators, Independent Power Producers",Other Biomass,4434
2008,4,NC,"Electric Generators, Independent Power Producers",Other,515
2008,4,NC,"Electric Generators, Independent Power Producers",Total,41570
2008,4,NC,"Combined Heat and Power, Electric Power",Coal,222264
2008,4,NC,"Combined Heat and Power, Electric Power",Petroleum,230
2008,4,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1038
2008,4,NC,"Combined Heat and Power, Electric Power",Other Biomass,605
2008,4,NC,"Combined Heat and Power, Electric Power",Other,4886
2008,4,NC,"Combined Heat and Power, Electric Power",Total,229023
2008,4,NC,"Combined Heat and Power, Commercial Power",Coal,3295
2008,4,NC,"Combined Heat and Power, Commercial Power",Petroleum,4
2008,4,NC,"Combined Heat and Power, Commercial Power",Natural Gas,18
2008,4,NC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1184
2008,4,NC,"Combined Heat and Power, Commercial Power",Total,4501
2008,4,NC,"Combined Heat and Power, Industrial Power",Coal,22833
2008,4,NC,"Combined Heat and Power, Industrial Power",Petroleum,7403
2008,4,NC,"Combined Heat and Power, Industrial Power",Natural Gas,393
2008,4,NC,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,246
2008,4,NC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,116664
2008,4,NC,"Combined Heat and Power, Industrial Power",Other Biomass,0
2008,4,NC,"Combined Heat and Power, Industrial Power",Other,18261
2008,4,NC,"Combined Heat and Power, Industrial Power",Total,165801
2008,4,ND,Total Electric Power Industry,Coal,2089885
2008,4,ND,Total Electric Power Industry,Petroleum,2615
2008,4,ND,Total Electric Power Industry,Natural Gas,-3
2008,4,ND,Total Electric Power Industry,Other Gases,0
2008,4,ND,Total Electric Power Industry,Hydroelectric Conventional,90506
2008,4,ND,Total Electric Power Industry,Wind,97476
2008,4,ND,Total Electric Power Industry,Other Biomass,1124
2008,4,ND,Total Electric Power Industry,Other,4336
2008,4,ND,Total Electric Power Industry,Total,2285939
2008,4,ND,"Electric Generators, Electric Utilities",Coal,2078676
2008,4,ND,"Electric Generators, Electric Utilities",Petroleum,2183
2008,4,ND,"Electric Generators, Electric Utilities",Natural Gas,-3
2008,4,ND,"Electric Generators, Electric Utilities",Hydroelectric Conventional,90506
2008,4,ND,"Electric Generators, Electric Utilities",Wind,394
2008,4,ND,"Electric Generators, Electric Utilities",Other,38
2008,4,ND,"Electric Generators, Electric Utilities",Total,2171794
2008,4,ND,"Electric Generators, Independent Power Producers",Wind,97081
2008,4,ND,"Electric Generators, Independent Power Producers",Total,97081
2008,4,ND,"Combined Heat and Power, Commercial Power",Petroleum,15
2008,4,ND,"Combined Heat and Power, Commercial Power",Total,15
2008,4,ND,"Combined Heat and Power, Industrial Power",Coal,11209
2008,4,ND,"Combined Heat and Power, Industrial Power",Petroleum,417
2008,4,ND,"Combined Heat and Power, Industrial Power",Natural Gas,0
2008,4,ND,"Combined Heat and Power, Industrial Power",Other Gases,0
2008,4,ND,"Combined Heat and Power, Industrial Power",Other Biomass,1124
2008,4,ND,"Combined Heat and Power, Industrial Power",Other,4297
2008,4,ND,"Combined Heat and Power, Industrial Power",Total,17048
2008,4,NE,Total Electric Power Industry,Coal,1772751
2008,4,NE,Total Electric Power Industry,Petroleum,1561
2008,4,NE,Total Electric Power Industry,Natural Gas,11201
2008,4,NE,Total Electric Power Industry,Other Gases,0
2008,4,NE,Total Electric Power Industry,Nuclear,391279
2008,4,NE,Total Electric Power Industry,Hydroelectric Conventional,36101
2008,4,NE,Total Electric Power Industry,Wind,22715
2008,4,NE,Total Electric Power Industry,Other Biomass,5299
2008,4,NE,Total Electric Power Industry,Total,2240908
2008,4,NE,"Electric Generators, Electric Utilities",Coal,1772747
2008,4,NE,"Electric Generators, Electric Utilities",Petroleum,1561
2008,4,NE,"Electric Generators, Electric Utilities",Natural Gas,11179
2008,4,NE,"Electric Generators, Electric Utilities",Other Gases,0
2008,4,NE,"Electric Generators, Electric Utilities",Nuclear,391279
2008,4,NE,"Electric Generators, Electric Utilities",Hydroelectric Conventional,36101
2008,4,NE,"Electric Generators, Electric Utilities",Wind,22715
2008,4,NE,"Electric Generators, Electric Utilities",Other Biomass,3875
2008,4,NE,"Electric Generators, Electric Utilities",Total,2239457
2008,4,NE,"Combined Heat and Power, Electric Power",Natural Gas,22
2008,4,NE,"Combined Heat and Power, Electric Power",Other Biomass,305
2008,4,NE,"Combined Heat and Power, Electric Power",Total,327
2008,4,NE,"Combined Heat and Power, Commercial Power",Natural Gas,1
2008,4,NE,"Combined Heat and Power, Commercial Power",Other Biomass,1119
2008,4,NE,"Combined Heat and Power, Commercial Power",Total,1120
2008,4,NE,"Combined Heat and Power, Industrial Power",Coal,4
2008,4,NE,"Combined Heat and Power, Industrial Power",Total,4
2008,4,NH,Total Electric Power Industry,Coal,107461
2008,4,NH,Total Electric Power Industry,Petroleum,3493
2008,4,NH,Total Electric Power Industry,Natural Gas,481527
2008,4,NH,Total Electric Power Industry,Nuclear,0
2008,4,NH,Total Electric Power Industry,Hydroelectric Conventional,269555
2008,4,NH,Total Electric Power Industry,Wind,0
2008,4,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,75078
2008,4,NH,Total Electric Power Industry,Other Biomass,11584
2008,4,NH,Total Electric Power Industry,Other,4323
2008,4,NH,Total Electric Power Industry,Total,953020
2008,4,NH,"Electric Generators, Electric Utilities",Coal,107461
2008,4,NH,"Electric Generators, Electric Utilities",Petroleum,2824
2008,4,NH,"Electric Generators, Electric Utilities",Natural Gas,177
2008,4,NH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,43797
2008,4,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,33101
2008,4,NH,"Electric Generators, Electric Utilities",Total,187359
2008,4,NH,"Electric Generators, Independent Power Producers",Petroleum,52
2008,4,NH,"Electric Generators, Independent Power Producers",Natural Gas,479239
2008,4,NH,"Electric Generators, Independent Power Producers",Nuclear,0
2008,4,NH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,224467
2008,4,NH,"Electric Generators, Independent Power Producers",Wind,0
2008,4,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,41953
2008,4,NH,"Electric Generators, Independent Power Producers",Other Biomass,11584
2008,4,NH,"Electric Generators, Independent Power Producers",Other,4323
2008,4,NH,"Electric Generators, Independent Power Producers",Total,761618
2008,4,NH,"Combined Heat and Power, Commercial Power",Petroleum,590
2008,4,NH,"Combined Heat and Power, Commercial Power",Total,590
2008,4,NH,"Combined Heat and Power, Industrial Power",Petroleum,26
2008,4,NH,"Combined Heat and Power, Industrial Power",Natural Gas,2112
2008,4,NH,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1291
2008,4,NH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,24
2008,4,NH,"Combined Heat and Power, Industrial Power",Total,3453
2008,4,NJ,Total Electric Power Industry,Coal,464614
2008,4,NJ,Total Electric Power Industry,Petroleum,18236
2008,4,NJ,Total Electric Power Industry,Natural Gas,1765466
2008,4,NJ,Total Electric Power Industry,Other Gases,12563
2008,4,NJ,Total Electric Power Industry,Nuclear,1969459
2008,4,NJ,Total Electric Power Industry,Hydroelectric Conventional,2261
2008,4,NJ,Total Electric Power Industry,Wind,1428
2008,4,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,291
2008,4,NJ,Total Electric Power Industry,Other Biomass,69942
2008,4,NJ,Total Electric Power Industry,Pumped Storage,-19880
2008,4,NJ,Total Electric Power Industry,Other,44542
2008,4,NJ,Total Electric Power Industry,Total,4328922
2008,4,NJ,"Electric Generators, Electric Utilities",Coal,0
2008,4,NJ,"Electric Generators, Electric Utilities",Petroleum,919
2008,4,NJ,"Electric Generators, Electric Utilities",Natural Gas,1274
2008,4,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-19880
2008,4,NJ,"Electric Generators, Electric Utilities",Total,-17687
2008,4,NJ,"Electric Generators, Independent Power Producers",Coal,247256
2008,4,NJ,"Electric Generators, Independent Power Producers",Petroleum,4077
2008,4,NJ,"Electric Generators, Independent Power Producers",Natural Gas,1165477
2008,4,NJ,"Electric Generators, Independent Power Producers",Nuclear,1969459
2008,4,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2261
2008,4,NJ,"Electric Generators, Independent Power Producers",Wind,1428
2008,4,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,291
2008,4,NJ,"Electric Generators, Independent Power Producers",Other Biomass,69697
2008,4,NJ,"Electric Generators, Independent Power Producers",Other,39537
2008,4,NJ,"Electric Generators, Independent Power Producers",Total,3499483
2008,4,NJ,"Combined Heat and Power, Electric Power",Coal,217358
2008,4,NJ,"Combined Heat and Power, Electric Power",Petroleum,13156
2008,4,NJ,"Combined Heat and Power, Electric Power",Natural Gas,547910
2008,4,NJ,"Combined Heat and Power, Electric Power",Other Gases,0
2008,4,NJ,"Combined Heat and Power, Electric Power",Total,778424
2008,4,NJ,"Combined Heat and Power, Commercial Power",Petroleum,69
2008,4,NJ,"Combined Heat and Power, Commercial Power",Natural Gas,7167
2008,4,NJ,"Combined Heat and Power, Commercial Power",Other Biomass,169
2008,4,NJ,"Combined Heat and Power, Commercial Power",Total,7404
2008,4,NJ,"Combined Heat and Power, Industrial Power",Petroleum,16
